# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":2.0,"stop_ghz":18.0,"points":51,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"theta","custom_angle_deg":90.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-55.0,-15.0],"do_not_modify_vna":false},"created_local":"2026-04-15 14:29:37","created_utc":"2026-04-15T18:29:37.172108Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB),Phase (deg)
332.0,90.0,15.12,-63.66,-95.06994686078677
332.0,90.0,15.44,-65.0,-21.194427132800566
332.0,90.0,15.76,-62.98,0.6071602893762321
332.0,90.0,16.08,-60.49,57.82993738869645
332.0,90.0,16.4,-63.35,113.4726549384692
332.0,90.0,16.72,-62.5,153.9633298025646
332.0,90.0,17.04,-65.32,-162.1902776267208
332.0,90.0,17.36,-63.47,-103.97391359941334
332.0,90.0,17.68,-76.55,-41.9043750213875
332.0,90.0,18.0,-64.58,11.140794527804246
333.0,90.0,2.0,-16.16,74.51842882812785
333.0,90.0,2.32,-19.26,88.35054118075368
333.0,90.0,2.64,-21.06,162.74975207861664
333.0,90.0,2.96,-20.12,-119.26525490108803
333.0,90.0,3.28,-23.09,-59.07212859958758
333.0,90.0,3.6,-21.22,18.027109262332136
333.0,90.0,3.92,-21.83,121.47332181534209
333.0,90.0,4.24,-23.59,-164.383940206882
333.0,90.0,4.56,-21.99,-76.66797503510728
333.0,90.0,4.88,-22.98,11.013209212792093
333.0,90.0,5.2,-24.83,90.75904934094399
333.0,90.0,5.52,-26.9,-168.0571276667432
333.0,90.0,5.84,-28.64,-70.5822493034443
333.0,90.0,6.16,-28.36,19.54251139231264
333.0,90.0,6.48,-32.19,125.78976234979963
333.0,90.0,6.8,-32.1,-135.2414061332295
333.0,90.0,7.12,-33.64,-49.012707355239456
333.0,90.0,7.44,-35.5,41.030851016207464
333.0,90.0,7.76,-36.05,141.7491727497339
333.0,90.0,8.08,-37.57,-116.17469819200215
333.0,90.0,8.4,-42.1,-31.89051849173619
333.0,90.0,8.72,-46.49,64.55735414423941
333.0,90.0,9.04,-47.1,179.57798338216875
333.0,90.0,9.36,-48.52,-83.83920971901925
333.0,90.0,9.68,-52.63,41.252483099318646
333.0,90.0,10.0,-51.41,164.65571676321483
333.0,90.0,10.32,-55.37,-151.3303313611546
333.0,90.0,10.64,-55.42,-66.27313943974399
333.0,90.0,10.96,-56.74,53.77539050221793
333.0,90.0,11.28,-59.74,178.70308365542104
333.0,90.0,11.6,-55.16,-17.396350119025545
333.0,90.0,11.92,-54.81,40.17322239201534
333.0,90.0,12.24,-52.49,109.43053096919304
333.0,90.0,12.56,-50.41,-167.10774178749503
333.0,90.0,12.88,-53.88,-118.88561022897485
333.0,90.0,13.2,-52.86,-23.906625411300787
333.0,90.0,13.52,-56.4,30.92014546147956
333.0,90.0,13.84,-57.4,103.71285141381871
333.0,90.0,14.16,-56.9,162.60518462252602
333.0,90.0,14.48,-62.61,49.18100869452392
333.0,90.0,14.8,-60.61,-133.2919384811542
333.0,90.0,15.12,-60.62,-115.49113485735464
333.0,90.0,15.44,-60.97,-86.77451074785483
333.0,90.0,15.76,-59.16,-44.30171956049499
333.0,90.0,16.08,-59.2,19.201558881737704
333.0,90.0,16.4,-67.75,60.04535835721975
333.0,90.0,16.72,-66.71,90.71755546841374
333.0,90.0,17.04,-63.24,154.4179759225055
333.0,90.0,17.36,-65.37,-145.0481517046772
333.0,90.0,17.68,-72.72,-65.73434118696431
333.0,90.0,18.0,-68.79,-5.255609265529907
334.0,90.0,2.0,-15.99,74.04435543966582
334.0,90.0,2.32,-19.1,88.24769597701497
334.0,90.0,2.64,-20.82,162.40277935966353
334.0,90.0,2.96,-19.81,-119.04589279281049
334.0,90.0,3.28,-22.94,-59.47988311851712
334.0,90.0,3.6,-21.0,16.75810539071452
334.0,90.0,3.92,-21.54,121.01759697708316
334.0,90.0,4.24,-23.22,-164.7189573510411
334.0,90.0,4.56,-21.68,-79.16966620290576
334.0,90.0,4.88,-22.56,10.441240328727588
334.0,90.0,5.2,-24.54,89.23459602240203
334.0,90.0,5.52,-26.23,-170.07464854059376
334.0,90.0,5.84,-28.05,-71.14462067423082
334.0,90.0,6.16,-27.69,17.939088185331382
334.0,90.0,6.48,-31.41,123.22520800217487
334.0,90.0,6.8,-31.33,-137.52222814372004
334.0,90.0,7.12,-32.69,-51.73965632683299
334.0,90.0,7.44,-34.89,39.19909395394521
334.0,90.0,7.76,-35.15,138.0221847108246
334.0,90.0,8.08,-36.43,-117.20246530046312
334.0,90.0,8.4,-40.9,-35.050779657281986
334.0,90.0,8.72,-45.14,57.15747093454727
334.0,90.0,9.04,-45.42,-179.48104663010042
334.0,90.0,9.36,-47.73,-85.55150687017552
334.0,90.0,9.68,-50.53,38.91549211238461
334.0,90.0,10.0,-49.22,147.9226934279446
334.0,90.0,10.32,-51.42,-156.28449822769335
334.0,90.0,10.64,-52.71,-59.1422941826871
334.0,90.0,10.96,-53.52,48.719140222566175
334.0,90.0,11.28,-58.76,159.78190567732398
334.0,90.0,11.6,-57.13,-38.001970447955806
334.0,90.0,11.92,-54.85,21.27499804800944
334.0,90.0,12.24,-51.6,97.24088329160828
334.0,90.0,12.56,-50.56,-176.7076421919172
334.0,90.0,12.88,-53.61,-118.70185753029018
334.0,90.0,13.2,-51.23,-33.3413542765052
334.0,90.0,13.52,-55.06,18.99948955150717
334.0,90.0,13.84,-57.0,93.09758207665969
334.0,90.0,14.16,-54.66,139.0052359359622
334.0,90.0,14.48,-61.72,28.677323881663458
334.0,90.0,14.8,-58.08,-145.6728817660458
334.0,90.0,15.12,-57.6,-126.30939932720828
334.0,90.0,15.44,-56.78,-105.76649002979902
334.0,90.0,15.76,-57.01,-64.16949571925204
334.0,90.0,16.08,-54.74,-5.209738652231133
334.0,90.0,16.4,-63.74,40.315008621124626
334.0,90.0,16.72,-63.01,89.4939123874122
334.0,90.0,17.04,-61.81,134.72631033570994
334.0,90.0,17.36,-66.88,-163.81131298474284
334.0,90.0,17.68,-69.61,-83.22924654776564
334.0,90.0,18.0,-68.02,-33.9141988541866
335.0,90.0,2.0,-15.87,73.53933462057277
335.0,90.0,2.32,-18.95,88.32833069005449
335.0,90.0,2.64,-20.58,161.70221371102346
335.0,90.0,2.96,-19.41,-119.46059899275834
335.0,90.0,3.28,-22.78,-60.6564654973977
335.0,90.0,3.6,-20.8,15.301163228954842
335.0,90.0,3.92,-21.28,120.36853866681923
335.0,90.0,4.24,-22.86,-164.9892800667011
335.0,90.0,4.56,-21.38,-81.2278618521118
335.0,90.0,4.88,-22.07,10.430518241943997
335.0,90.0,5.2,-24.12,88.98813876744886
335.0,90.0,5.52,-25.54,-170.40021009076122
335.0,90.0,5.84,-27.4,-70.89655902163372
335.0,90.0,6.16,-27.03,17.24800201286355
335.0,90.0,6.48,-30.65,122.26552682479637
335.0,90.0,6.8,-30.49,-138.74474429462035
335.0,90.0,7.12,-31.93,-53.655821253872325
335.0,90.0,7.44,-34.16,39.090570464093354
335.0,90.0,7.76,-34.16,135.47369380262757
335.0,90.0,8.08,-35.35,-120.56842110644476
335.0,90.0,8.4,-39.56,-34.72694905085332
335.0,90.0,8.72,-43.67,52.969985584346354
335.0,90.0,9.04,-43.73,175.22671790059047
335.0,90.0,9.36,-46.65,-88.65594032773788
335.0,90.0,9.68,-48.49,28.23028382469209
335.0,90.0,10.0,-46.79,136.33926200949213
335.0,90.0,10.32,-48.7,-158.94256835658524
335.0,90.0,10.64,-50.18,-68.91661233294852
335.0,90.0,10.96,-52.27,39.51021762868583
335.0,90.0,11.28,-56.38,142.86811819471646
335.0,90.0,11.6,-56.99,-71.39531320301684
335.0,90.0,11.92,-53.38,8.22036871502152
335.0,90.0,12.24,-50.78,83.79366465272957
335.0,90.0,12.56,-49.0,168.09381966788536
335.0,90.0,12.88,-52.82,-132.22674294946677
335.0,90.0,13.2,-50.44,-51.57904179217001
335.0,90.0,13.52,-54.74,5.2702958867983565
335.0,90.0,13.84,-55.65,80.50970218258541
335.0,90.0,14.16,-54.5,118.51168393558736
335.0,90.0,14.48,-59.61,13.04526882328178
335.0,90.0,14.8,-55.21,-157.84222915521755
335.0,90.0,15.12,-55.0,-131.28261784979438
335.0,90.0,15.44,-55.06,-114.71902772278754
335.0,90.0,15.76,-53.11,-75.60837465329824
335.0,90.0,16.08,-52.49,-18.505011351142652
335.0,90.0,16.4,-56.71,19.57025333274716
335.0,90.0,16.72,-58.56,57.0968095580335
335.0,90.0,17.04,-58.76,114.52422878778457
335.0,90.0,17.36,-64.35,159.41406882875893
335.0,90.0,17.68,-73.2,-129.05724605285678
335.0,90.0,18.0,-67.03,-51.920520124688586
336.0,90.0,2.0,-15.75,73.1857475641878
336.0,90.0,2.32,-18.78,88.57072883294072
336.0,90.0,2.64,-20.33,161.3963321469982
336.0,90.0,2.96,-19.02,-120.14180661537142
336.0,90.0,3.28,-22.63,-61.30368277192817
336.0,90.0,3.6,-20.65,14.422171085727372
336.0,90.0,3.92,-20.98,119.52198122093638
336.0,90.0,4.24,-22.49,-165.22062891740705
336.0,90.0,4.56,-21.14,-83.2480122788267
336.0,90.0,4.88,-21.56,9.706008986703841
336.0,90.0,5.2,-23.71,87.73196204781762
336.0,90.0,5.52,-24.83,-171.64092428295766
336.0,90.0,5.84,-26.81,-71.64164820800019
336.0,90.0,6.16,-26.42,15.426898449989459
336.0,90.0,6.48,-29.88,119.84612442060387
336.0,90.0,6.8,-29.8,-138.44596561100755
336.0,90.0,7.12,-31.11,-55.09084864314267
336.0,90.0,7.44,-32.89,39.73193353602009
336.0,90.0,7.76,-33.34,131.79458763273655
336.0,90.0,8.08,-34.15,-122.57988852541283
336.0,90.0,8.4,-38.19,-33.81361201589444
336.0,90.0,8.72,-41.94,48.98005517800136
336.0,90.0,9.04,-42.09,171.31610217500221
336.0,90.0,9.36,-44.94,-87.1707929441716
336.0,90.0,9.68,-46.86,22.52267327719016
336.0,90.0,10.0,-44.46,127.16314010083012
336.0,90.0,10.32,-47.1,-166.06185553899016
336.0,90.0,10.64,-49.05,-79.91165620327222
336.0,90.0,10.96,-50.63,32.58661205961657
336.0,90.0,11.28,-54.77,124.36554061427076
336.0,90.0,11.6,-56.23,-103.32549825257009
336.0,90.0,11.92,-51.71,-9.923148045935465
336.0,90.0,12.24,-49.62,68.99742030177777
336.0,90.0,12.56,-49.03,154.46928166730447
336.0,90.0,12.88,-50.69,-148.42462984726524
336.0,90.0,13.2,-49.24,-67.793504277353
336.0,90.0,13.52,-52.63,-4.729772198643293
336.0,90.0,13.84,-53.68,58.168077436052904
336.0,90.0,14.16,-52.87,104.10066950366387
336.0,90.0,14.48,-58.33,1.0114208900206922
336.0,90.0,14.8,-53.66,-163.11412044002998
336.0,90.0,15.12,-54.54,-144.55578211973025
336.0,90.0,15.44,-53.46,-120.95394507184197
336.0,90.0,15.76,-51.64,-77.76462535548002
336.0,90.0,16.08,-50.78,-29.46498208110617
336.0,90.0,16.4,-55.72,16.64798357470489
336.0,90.0,16.72,-55.77,44.13592161385562
336.0,90.0,17.04,-55.75,96.05926352491169
336.0,90.0,17.36,-59.53,145.33922523707022
336.0,90.0,17.68,-60.99,-149.04822608355443
336.0,90.0,18.0,-61.64,-102.89091037086858
337.0,90.0,2.0,-15.64,72.91542986060227
337.0,90.0,2.32,-18.65,88.66903885673949
337.0,90.0,2.64,-20.09,161.04110037979729
337.0,90.0,2.96,-18.71,-121.3617466237544
337.0,90.0,3.28,-22.5,-61.86738355556732
337.0,90.0,3.6,-20.55,13.711243665995484
337.0,90.0,3.92,-20.72,118.54294571261939
337.0,90.0,4.24,-22.19,-165.3547899712542
337.0,90.0,4.56,-20.88,-84.83080934215225
337.0,90.0,4.88,-21.14,9.266914715816311
337.0,90.0,5.2,-23.24,87.09803559975822
337.0,90.0,5.52,-24.15,-172.50825242613604
337.0,90.0,5.84,-26.32,-72.74363506586009
337.0,90.0,6.16,-25.95,13.772952896080827
337.0,90.0,6.48,-29.29,118.62215595206207
337.0,90.0,6.8,-29.16,-142.47182396020577
337.0,90.0,7.12,-30.5,-56.51316158256201
337.0,90.0,7.44,-31.93,40.03316076720651
337.0,90.0,7.76,-32.65,129.58489821329394
337.0,90.0,8.08,-33.1,-125.21633352424854
337.0,90.0,8.4,-36.84,-36.67844814141262
337.0,90.0,8.72,-40.79,45.65600096514081
337.0,90.0,9.04,-40.36,167.48377855547244
337.0,90.0,9.36,-42.69,-90.08306927967585
337.0,90.0,9.68,-44.66,16.71088996349965
337.0,90.0,10.0,-43.15,119.26572814357448
337.0,90.0,10.32,-45.48,-171.9482825183043
337.0,90.0,10.64,-46.95,-86.49090482129303
337.0,90.0,10.96,-48.62,21.79199651773497
337.0,90.0,11.28,-52.85,121.60003133151709
337.0,90.0,11.6,-56.44,-103.80395269571765
337.0,90.0,11.92,-50.52,-25.53028069194079
337.0,90.0,12.24,-48.58,58.90031491033053
337.0,90.0,12.56,-47.52,139.1039222207649
337.0,90.0,12.88,-49.1,-155.14115913801479
337.0,90.0,13.2,-48.36,-75.24800722137871
337.0,90.0,13.52,-50.92,-19.826033031111493
337.0,90.0,13.84,-52.82,47.232307251604226
337.0,90.0,14.16,-52.32,93.07818408753931
337.0,90.0,14.48,-58.7,-3.504163160153057
337.0,90.0,14.8,-52.88,-174.4734557056071
337.0,90.0,15.12,-53.54,-151.9460031705104
337.0,90.0,15.44,-52.51,-132.23663391540063
337.0,90.0,15.76,-50.88,-82.55812673337664
337.0,90.0,16.08,-48.76,-40.198994286322915
337.0,90.0,16.4,-52.78,8.277986969445335
337.0,90.0,16.72,-53.54,30.30373967621145
337.0,90.0,17.04,-54.89,85.34417892257588
337.0,90.0,17.36,-58.43,127.70116902223214
337.0,90.0,17.68,-61.08,-179.6535870332741
337.0,90.0,18.0,-59.71,-113.92473690109072
338.0,90.0,2.0,-15.57,72.92511186288993
338.0,90.0,2.32,-18.51,88.93777254713204
338.0,90.0,2.64,-19.85,160.4341110711289
338.0,90.0,2.96,-18.44,-123.01706967656621
338.0,90.0,3.28,-22.35,-62.62256403599138
338.0,90.0,3.6,-20.47,13.037369026511962
338.0,90.0,3.92,-20.42,117.21589767649102
338.0,90.0,4.24,-21.88,-165.6052239935938
338.0,90.0,4.56,-20.61,-85.9332781378134
338.0,90.0,4.88,-20.69,9.038647361337926
338.0,90.0,5.2,-22.84,86.79548688954623
338.0,90.0,5.52,-23.57,-172.95868126079841
338.0,90.0,5.84,-25.73,-73.1301972629989
338.0,90.0,6.16,-25.43,13.083272230460924
338.0,90.0,6.48,-28.66,117.57302081334608
338.0,90.0,6.8,-28.45,-142.8145781867563
338.0,90.0,7.12,-29.68,-56.41127423202669
338.0,90.0,7.44,-30.84,39.979392626568014
338.0,90.0,7.76,-32.09,128.44632780038694
338.0,90.0,8.08,-32.05,-128.0022470831919
338.0,90.0,8.4,-35.18,-39.92618831420301
338.0,90.0,8.72,-39.42,44.554366624442395
338.0,90.0,9.04,-38.64,162.45236039146704
338.0,90.0,9.36,-41.05,-96.81149301369709
338.0,90.0,9.68,-42.83,8.991712628758915
338.0,90.0,10.0,-42.04,105.40918853381649
338.0,90.0,10.32,-44.0,179.42476867731216
338.0,90.0,10.64,-45.59,-91.21229115868407
338.0,90.0,10.96,-47.33,13.247432409337065
338.0,90.0,11.28,-50.72,107.72926649418065
338.0,90.0,11.6,-55.4,-120.7865170883198
338.0,90.0,11.92,-48.72,-39.72736566560791
338.0,90.0,12.24,-47.39,48.64360145817053
338.0,90.0,12.56,-46.38,127.12119041773963
338.0,90.0,12.88,-48.94,-169.84810659248888
338.0,90.0,13.2,-47.53,-89.7123466068134
338.0,90.0,13.52,-49.65,-30.14067662919757
338.0,90.0,13.84,-52.85,38.58912379886227
338.0,90.0,14.16,-51.9,86.03789442217251
338.0,90.0,14.48,-57.27,-5.2980100611556145
338.0,90.0,14.8,-53.83,-173.2864042601018
338.0,90.0,15.12,-53.63,-154.30265563762427
338.0,90.0,15.44,-52.19,-135.92318837305962
338.0,90.0,15.76,-50.42,-94.15405882137595
338.0,90.0,16.08,-48.17,-45.355091979375295
338.0,90.0,16.4,-50.75,-8.714601248137392
338.0,90.0,16.72,-51.21,18.674985537810198
338.0,90.0,17.04,-52.63,73.74200835602068
338.0,90.0,17.36,-56.41,123.54987845430419
338.0,90.0,17.68,-59.73,174.8365269984121
338.0,90.0,18.0,-56.99,-117.01760767300904
339.0,90.0,2.0,-15.49,72.79456674192636
339.0,90.0,2.32,-18.37,88.96448926393822
339.0,90.0,2.64,-19.62,160.06661241134233
339.0,90.0,2.96,-18.22,-124.86162593854905
339.0,90.0,3.28,-22.18,-63.08144138917531
339.0,90.0,3.6,-20.41,12.454525662600114
339.0,90.0,3.92,-20.14,116.05026959861449
339.0,90.0,4.24,-21.65,-165.92441282543183
339.0,90.0,4.56,-20.34,-86.61077867438534
339.0,90.0,4.88,-20.27,8.758545107413092
339.0,90.0,5.2,-22.38,86.64121771821551
339.0,90.0,5.52,-23.06,-173.43379271536338
339.0,90.0,5.84,-25.11,-73.97825203837274
339.0,90.0,6.16,-25.01,12.65164117335511
339.0,90.0,6.48,-28.07,116.50201973600834
339.0,90.0,6.8,-27.85,-143.48143336692183
339.0,90.0,7.12,-28.96,-57.16415840795942
339.0,90.0,7.44,-29.75,38.792336117403295
339.0,90.0,7.76,-31.46,127.6558652271666
339.0,90.0,8.08,-31.07,-129.94741310035857
339.0,90.0,8.4,-33.82,-43.35974658679519
339.0,90.0,8.72,-38.01,42.72902746942798
339.0,90.0,9.04,-37.37,158.58830986091846
339.0,90.0,9.36,-39.09,-103.33684659757284
339.0,90.0,9.68,-41.35,-0.38559623889183414
339.0,90.0,10.0,-40.85,93.52314369519151
339.0,90.0,10.32,-42.49,175.01190213690472
339.0,90.0,10.64,-44.43,-96.27921034642304
339.0,90.0,10.96,-45.81,-0.21461045534941364
339.0,90.0,11.28,-48.68,96.0111346378323
339.0,90.0,11.6,-54.98,-140.6094311530929
339.0,90.0,11.92,-47.03,-48.56562259507066
339.0,90.0,12.24,-46.22,35.5392982455991
339.0,90.0,12.56,-45.39,114.94479008726812
339.0,90.0,12.88,-47.98,178.26790486736888
339.0,90.0,13.2,-46.6,-97.03753285318729
339.0,90.0,13.52,-48.79,-38.24741033148728
339.0,90.0,13.84,-51.84,29.130760733893908
339.0,90.0,14.16,-51.18,83.04648828564645
339.0,90.0,14.48,-57.28,-10.836429176157422
339.0,90.0,14.8,-54.87,-175.9841385916378
339.0,90.0,15.12,-54.82,-161.2479194263906
339.0,90.0,15.44,-52.18,-149.41206868522434
339.0,90.0,15.76,-49.19,-106.57405191116004
339.0,90.0,16.08,-47.2,-61.92803114605951
339.0,90.0,16.4,-49.63,-20.009502733453758
339.0,90.0,16.72,-49.85,7.394389122737176
339.0,90.0,17.04,-51.1,54.63495775147633
339.0,90.0,17.36,-54.52,106.36270085007426
339.0,90.0,17.68,-57.67,168.2220261060255
339.0,90.0,18.0,-55.33,-132.3333394988711
340.0,90.0,2.0,-15.44,72.96608107198436
340.0,90.0,2.32,-18.24,89.3348393769296
340.0,90.0,2.64,-19.4,159.70322715548306
340.0,90.0,2.96,-18.01,-126.77410956707921
340.0,90.0,3.28,-22.02,-63.14972884365347
340.0,90.0,3.6,-20.35,11.986974990083896
340.0,90.0,3.92,-19.88,114.80970933337476
340.0,90.0,4.24,-21.46,-166.17351763845934
340.0,90.0,4.56,-20.04,-87.07252481985489
340.0,90.0,4.88,-19.87,7.981427310719907
340.0,90.0,5.2,-21.93,86.34408331938315
340.0,90.0,5.52,-22.61,-174.53196417338094
340.0,90.0,5.84,-24.54,-75.37757256818284
340.0,90.0,6.16,-24.52,12.024562726747709
340.0,90.0,6.48,-27.5,115.30654927253241
340.0,90.0,6.8,-27.21,-144.35308649936286
340.0,90.0,7.12,-28.3,-58.0865057316431
340.0,90.0,7.44,-28.75,36.581093313963805
340.0,90.0,7.76,-30.68,127.66058715198079
340.0,90.0,8.08,-30.22,-132.94728818529998
340.0,90.0,8.4,-32.43,-46.65129551195662
340.0,90.0,8.72,-36.39,43.321968125333434
340.0,90.0,9.04,-35.85,154.57064755447786
340.0,90.0,9.36,-37.27,-106.86571291262962
340.0,90.0,9.68,-40.12,-8.645814967428802
340.0,90.0,10.0,-39.89,82.89637996039761
340.0,90.0,10.32,-40.45,165.40858581634384
340.0,90.0,10.64,-42.76,-101.54494938070242
340.0,90.0,10.96,-44.38,-11.45529099911728
340.0,90.0,11.28,-46.74,86.59539221748076
340.0,90.0,11.6,-52.51,-158.44432416323656
340.0,90.0,11.92,-46.06,-59.6792423148251
340.0,90.0,12.24,-44.92,28.720581219783906
340.0,90.0,12.56,-44.41,108.65027153091405
340.0,90.0,12.88,-47.06,166.35350596858973
340.0,90.0,13.2,-45.24,-107.46235637990523
340.0,90.0,13.52,-47.86,-51.951543623583476
340.0,90.0,13.84,-50.36,29.4830299023342
340.0,90.0,14.16,-51.38,79.56558805840329
340.0,90.0,14.48,-56.14,-11.542305476470618
340.0,90.0,14.8,-56.87,-173.89336888312283
340.0,90.0,15.12,-54.81,-171.52592163991736
340.0,90.0,15.44,-51.81,-162.86350739320855
340.0,90.0,15.76,-49.33,-120.62950836722793
340.0,90.0,16.08,-46.27,-71.71809698678234
340.0,90.0,16.4,-48.35,-36.86615970529657
340.0,90.0,16.72,-48.63,-10.495465377186168
340.0,90.0,17.04,-50.67,40.87864488275915
340.0,90.0,17.36,-54.36,92.8641336023462
340.0,90.0,17.68,-55.82,145.8485342102662
340.0,90.0,18.0,-53.9,-141.37274087728755
341.0,90.0,2.0,-15.39,73.20208774905613
341.0,90.0,2.32,-18.07,89.68873411836239
341.0,90.0,2.64,-19.22,159.58265436051659
341.0,90.0,2.96,-17.84,-128.4557195091182
341.0,90.0,3.28,-21.82,-63.31332474405975
341.0,90.0,3.6,-20.25,11.407028592765235
341.0,90.0,3.92,-19.61,114.04390003791264
341.0,90.0,4.24,-21.25,-166.4469673634663
341.0,90.0,4.56,-19.75,-87.25056399587001
341.0,90.0,4.88,-19.48,6.9677011393598995
341.0,90.0,5.2,-21.49,85.92954553192966
341.0,90.0,5.52,-22.24,-175.80038852606017
341.0,90.0,5.84,-24.04,-77.01183693998219
341.0,90.0,6.16,-23.99,11.387764350177758
341.0,90.0,6.48,-26.91,113.78275114760186
341.0,90.0,6.8,-26.49,-145.85657191044243
341.0,90.0,7.12,-27.69,-58.99824472313353
341.0,90.0,7.44,-27.94,35.16134787049971
341.0,90.0,7.76,-29.79,127.89051665226172
341.0,90.0,8.08,-29.44,-135.71218828059642
341.0,90.0,8.4,-31.41,-48.52695092046866
341.0,90.0,8.72,-34.95,44.074880660680165
341.0,90.0,9.04,-34.55,150.29719008249432
341.0,90.0,9.36,-35.59,-113.54746994190445
341.0,90.0,9.68,-38.96,-14.522451035232034
341.0,90.0,10.0,-38.74,75.62490713985073
341.0,90.0,10.32,-39.0,159.69799649169596
341.0,90.0,10.64,-41.45,-106.03104133062192
341.0,90.0,10.96,-43.16,-19.071282332042532
341.0,90.0,11.28,-45.11,74.05444789807039
341.0,90.0,11.6,-50.04,-172.95607683935867
341.0,90.0,11.92,-45.6,-70.61034126002113
341.0,90.0,12.24,-44.52,18.11565419634439
341.0,90.0,12.56,-43.67,98.42442615669177
341.0,90.0,12.88,-46.27,162.0472902424674
341.0,90.0,13.2,-44.08,-114.76938425436946
341.0,90.0,13.52,-47.23,-55.700596579851094
341.0,90.0,13.84,-49.61,22.95318963939114
341.0,90.0,14.16,-50.09,76.86952836791494
341.0,90.0,14.48,-55.91,-14.295806686444568
341.0,90.0,14.8,-58.24,-157.01541772109297
341.0,90.0,15.12,-57.24,161.38167951366543
341.0,90.0,15.44,-52.39,178.12065982688884
341.0,90.0,15.76,-48.55,-138.12520978660098
341.0,90.0,16.08,-45.69,-86.56696727998423
341.0,90.0,16.4,-47.45,-50.793712406087096
341.0,90.0,16.72,-47.53,-22.832615904015586
341.0,90.0,17.04,-49.36,21.45634522890995
341.0,90.0,17.36,-53.77,77.93544013640768
341.0,90.0,17.68,-55.55,133.00976533085813
341.0,90.0,18.0,-53.33,-158.0346022001578
342.0,90.0,2.0,-15.34,73.3228698471595
342.0,90.0,2.32,-17.91,89.88646690652735
342.0,90.0,2.64,-19.05,159.2579112007169
342.0,90.0,2.96,-17.68,-130.48859473636057
342.0,90.0,3.28,-21.64,-62.99916950163844
342.0,90.0,3.6,-20.1,10.613895928371393
342.0,90.0,3.92,-19.38,113.19574818406056
342.0,90.0,4.24,-21.02,-166.85208255160387
342.0,90.0,4.56,-19.47,-87.41471196540797
342.0,90.0,4.88,-19.11,5.836814547606731
342.0,90.0,5.2,-21.08,85.58670732342524
342.0,90.0,5.52,-21.89,-176.8904319528603
342.0,90.0,5.84,-23.6,-78.31497419726804
342.0,90.0,6.16,-23.49,10.938469821814492
342.0,90.0,6.48,-26.39,112.53419955380014
342.0,90.0,6.8,-25.81,-146.78591799110006
342.0,90.0,7.12,-26.99,-59.58365046474783
342.0,90.0,7.44,-27.14,33.22313519856171
342.0,90.0,7.76,-28.85,126.98496263271826
342.0,90.0,8.08,-28.67,-137.06694390850276
342.0,90.0,8.4,-30.41,-49.10069600056502
342.0,90.0,8.72,-33.65,42.880660968580074
342.0,90.0,9.04,-33.53,146.77472124629847
342.0,90.0,9.36,-34.2,-120.05584778725591
342.0,90.0,9.68,-37.66,-17.124942959984367
342.0,90.0,10.0,-37.45,68.47493724507497
342.0,90.0,10.32,-37.69,151.90944440088364
342.0,90.0,10.64,-39.77,-111.26886052509785
342.0,90.0,10.96,-41.74,-23.448802591187462
342.0,90.0,11.28,-43.05,64.06932071681746
342.0,90.0,11.6,-48.58,175.61887846790205
342.0,90.0,11.92,-45.05,-83.41344638220953
342.0,90.0,12.24,-43.65,5.446072897474471
342.0,90.0,12.56,-43.02,89.35700094235128
342.0,90.0,12.88,-44.86,152.33782521230623
342.0,90.0,13.2,-43.6,-121.94065735182156
342.0,90.0,13.52,-46.17,-62.4158903406686
342.0,90.0,13.84,-48.27,12.2389466496423
342.0,90.0,14.16,-49.13,69.0236112226982
342.0,90.0,14.48,-55.11,-10.491534972224411
342.0,90.0,14.8,-58.99,-139.72218031331454
342.0,90.0,15.12,-62.89,130.06333897231323
342.0,90.0,15.44,-51.36,161.47220406273578
342.0,90.0,15.76,-48.56,-154.36194684916416
342.0,90.0,16.08,-44.65,-105.36312332430758
342.0,90.0,16.4,-46.46,-62.961847591673084
342.0,90.0,16.72,-46.29,-35.371886921842766
342.0,90.0,17.04,-48.02,6.720977956863904
342.0,90.0,17.36,-51.54,53.56173413257386
342.0,90.0,17.68,-54.2,120.04125280749666
342.0,90.0,18.0,-52.15,-173.3979006094895
343.0,90.0,2.0,-15.3,73.46502722127437
343.0,90.0,2.32,-17.7,89.98516183157044
343.0,90.0,2.64,-18.94,159.1103831773672
343.0,90.0,2.96,-17.54,-132.31372809959404
343.0,90.0,3.28,-21.44,-62.69940863546011
343.0,90.0,3.6,-19.96,9.905221663009753
343.0,90.0,3.92,-19.18,112.525204528528
343.0,90.0,4.24,-20.73,-167.1563342411419
343.0,90.0,4.56,-19.23,-87.27899287411998
343.0,90.0,4.88,-18.78,5.218888901251872
343.0,90.0,5.2,-20.71,85.21865897152237
343.0,90.0,5.52,-21.58,-177.8959934818831
343.0,90.0,5.84,-23.15,-78.96895232553607
343.0,90.0,6.16,-22.99,10.617705036115087
